ID,SalePrice,fecha
3217,96469,2016
3218,149274,2016
3219,150778,2016
3220,146256,2016
3221,150778,2016
3222,150778,2016
3223,150778,2016
3224,103663,2016
3225,147761,2016
3226,146256,2016
3227,143389,2016
3228,147761,2016
3229,147761,2016
3230,149274,2016
3231,147761,2016
3232,140380,2016
3233,147761,2016
3234,147761,2016
3235,143389,2016
3236,150778,2016
3237,146256,2016
3238,144752,2016
3239,149274,2016
3240,150778,2016
3241,146256,2016
3242,96469,2016
3243,147761,2016
3244,149274,2016
3245,100592,2016
3246,149274,2016
3247,146256,2016
3248,149274,2016
3249,149274,2016
3250,147761,2016
3251,150778,2016
3252,103663,2016
3253,103663,2016
3254,149274,2016
3255,146256,2016
3256,150778,2016
3257,140380,2016
3258,147761,2016
3259,150778,2016
3260,141884,2016
3261,144752,2016
3262,103663,2016
3263,144752,2016
3264,140380,2016
3265,143389,2016
3266,150778,2016
3267,144752,2016
3268,149274,2016
3269,147761,2016
3270,149274,2016
3271,141884,2016
3272,147761,2016
3273,149274,2016
3274,146256,2016
3275,103663,2016
3276,150778,2016
3277,146256,2016
3278,101548,2016
3279,103663,2016
3280,147761,2016
3281,149274,2016
3282,98477,2016
3283,149274,2016
3284,149274,2016
3285,150778,2016
3286,149274,2016
3287,102601,2016
3288,102601,2016
3289,140380,2016
3290,149274,2016
3291,149274,2016
3292,149274,2016
3293,143238,2016
3294,149274,2016
3295,140380,2016
3296,103663,2016
3297,146256,2016
3298,143238,2016
3299,103663,2016
3300,149274,2016
3301,147761,2016
3302,149274,2016
3303,147761,2016
3304,149274,2016
3305,146256,2016
3306,149274,2016
3307,144752,2016
3308,146256,2016
3309,149274,2016
3310,147761,2016
3311,149274,2016
3312,146256,2016
3313,146256,2016
3314,149274,2016
3315,150778,2016
3316,101548,2016
3317,149274,2016
3318,140380,2016
3319,103663,2016
3320,147761,2016
3321,146256,2016
3322,146256,2016
3323,150778,2016
3324,149274,2016
3325,147761,2016
3326,149274,2016
3327,146256,2016
3328,144752,2016
3329,147761,2016
3330,143238,2016
3331,103663,2016
3332,146256,2016
3333,150778,2016
3334,147761,2016
3335,149274,2016
3336,146256,2016
3337,143238,2016
3338,149274,2016
3339,144752,2016
3340,149274,2016
3341,146256,2016
3342,146256,2016
3343,144752,2016
3344,149274,2016
3345,143238,2016
3346,149274,2016
3347,105840,2016
3348,201769,2016
3349,247787,2016
3350,327433,2016
3351,374336,2016
3352,336283,2016
3353,309734,2016
3354,376106,2016
3355,353982,2016
3356,299115,2016
3357,305309,2016
3358,166371,2016
3359,353982,2016
3360,140380,2016
3361,149274,2016
3362,150778,2016
3363,129203,2016
3364,53982,2016
3365,414159,2016
3366,353982,2016
3367,106194,2016
3368,314159,2016
3369,119469,2016
3370,256637,2016
3371,203539,2016
3372,80530,2016
3373,211061,2016
3374,132743,2016
3375,331858,2016
3376,292035,2016
3377,100000,2016
3378,104424,2016
3379,310619,2016
3380,168141,2016
3381,327433,2016
3382,210619,2016
3383,309734,2016
3384,229203,2016
3385,507079,2016
3386,345132,2016
3387,353938,2016
3388,367256,2016
3389,353982,2016
3390,364601,2016
3391,280530,2016
3392,261061,2016
3393,115044,2016
3394,53274,2016
3395,384955,2016
3396,97345,2016
3397,185840,2016
3398,119469,2016
3399,310176,2016
3400,374336,2016
3401,307964,2016
3402,169026,2016
3403,309734,2016
3404,238938,2016
3405,130973,2016
3406,289380,2016
3407,345132,2016
3408,402654,2016
3409,140707,2016
3410,250442,2016
3411,123893,2016
3412,451327,2016
3413,84070,2016
3414,460176,2016
3415,336283,2016
3416,486725,2016
3417,311504,2016
3418,274336,2016
3419,260176,2016
3420,480530,2016
3421,338938,2016
3422,107964,2016
3423,350442,2016
3424,422123,2016
3425,169911,2016
3426,221238,2016
3427,265486,2016
3428,72566,2016
3429,110619,2016
3430,371681,2016
3431,81415,2016
3432,242477,2016
3433,334513,2016
3434,292035,2016
3435,265486,2016
3436,279646,2016
3437,300884,2016
3438,309734,2016
3439,314159,2016
3440,253982,2016
3441,300884,2016
3442,265486,2016
3443,364601,2016
3444,330088,2016
3445,225663,2016
3446,271681,2016
3447,138053,2016
3448,331858,2016
3449,353982,2016
3450,194690,2016
3451,373451,2016
3452,195575,2016
3453,376106,2016
3454,185840,2016
3455,184955,2016
3456,371681,2016
3457,241592,2016
3458,362831,2016
3459,201769,2016
3460,307079,2016
3461,285398,2016
3462,438053,2016
3463,451327,2016
3464,504424,2016
3465,344247,2016
3466,358407,2016
3467,346902,2016
3468,283185,2016
3469,292035,2016
3470,236725,2016
3471,62831,2016
3472,55752,2016
3473,55752,2016
3474,362831,2016
3475,97345,2016
3476,458407,2016
3477,269911,2016
3478,221238,2016
3479,313274,2016
3480,158849,2016
3481,283185,2016
3482,340707,2016
3483,389380,2016
3484,239823,2016
3485,309734,2016
3486,242477,2016
3487,336283,2016
3488,381415,2016
3489,261061,2016
3490,349557,2016
3491,458407,2016
3492,336283,2016
3493,345132,2016
3494,149274,2016
3495,274336,2016
3496,55309,2016
3497,438053,2016
3498,469026,2016
3499,308849,2016
3500,291150,2016
3501,446902,2016
3502,325663,2016
3503,235398,2016
3504,79646,2016
3505,159292,2016
3506,362831,2016
3507,245575,2016
3508,206637,2016
3509,287610,2016
3510,255752,2016
3511,252212,2016
3512,168141,2016
3513,344247,2016
3514,172566,2016
3515,329203,2016
3516,247787,2016
3517,242477,2016
3518,119469,2016
3519,530973,2016
3520,529203,2016
3521,326548,2016
3522,331858,2016
3523,304424,2016
3524,123008,2016
3525,238938,2016
3526,323008,2016
3527,108407,2016
3528,464601,2016
3529,333628,2016
3530,287610,2016
3531,326548,2016
3532,332743,2016
3533,240265,2016
3534,362831,2016
3535,224336,2016
3536,318584,2016
3537,346017,2016
3538,371681,2016
3539,242035,2016
3540,269911,2016
3541,210619,2016
3542,262831,2016
3543,277876,2016
3544,262831,2016
3545,241592,2016
3546,256637,2016
3547,191150,2016
3548,330973,2016
3549,446902,2016
3550,265486,2016
3551,265486,2016
3552,218584,2016
3553,256637,2016
3554,303539,2016
3555,269911,2016
3556,106194,2016
3557,258407,2016
3558,358407,2016
3559,358407,2016
3560,366371,2016
3561,243362,2016
3562,59911,2016
3563,55663,2016
3564,464601,2016
3565,292035,2016
3566,243362,2016
3567,338053,2016
3568,340707,2016
3569,414159,2016
3570,342477,2016
3571,352212,2016
3572,361061,2016
3573,309734,2016
3574,119469,2016
3575,265486,2016
3576,265486,2016
3577,129203,2016
3578,125221,2016
3579,380530,2016
3580,367256,2016
3581,321238,2016
3582,280530,2016
3583,309292,2016
3584,259292,2016
3585,252654,2016
3586,438053,2016
3587,340707,2016
3588,339823,2016
3589,353982,2016
3590,331858,2016
3591,526548,2016
3592,331858,2016
3593,469026,2016
3594,274336,2016
3595,353982,2016
3596,171681,2016
3597,296460,2016
3598,442477,2016
3599,460176,2016
3600,424778,2016
3601,169026,2016
3602,236725,2016
3603,451327,2016
3604,349557,2016
3605,243362,2016
3606,334955,2016
3607,317699,2016
3608,206637,2016
3609,378761,2016
3610,353982,2016
3611,345132,2016
3612,207079,2016
3613,415929,2016
3614,292035,2016
3615,318584,2016
3616,272566,2016
3617,171681,2016
3618,172566,2016
3619,376106,2016
3620,315044,2016
3621,108849,2016
3622,276991,2016
3623,272566,2016
3624,264601,2016
3625,349557,2016
3626,383185,2016
3627,172566,2016
3628,107079,2016
3629,326548,2016
3630,327433,2016
3631,248672,2016
3632,522123,2016
3633,247787,2016
3634,429203,2016
3635,350442,2016
3636,469026,2016
3637,278761,2016
3638,222123,2016
3639,331858,2016
3640,212389,2016
3641,269026,2016
3642,274336,2016
3643,269911,2016
3644,369026,2016
3645,371681,2016
3646,352212,2016
3647,377876,2016
3648,353982,2016
3649,73451,2016
3650,115044,2016
3651,60176,2016
3652,455752,2016
3653,394690,2016
3654,287610,2016
3655,265486,2016
3656,269911,2016
3657,291150,2016
3658,279646,2016
3659,463716,2016
3660,290265,2016
3661,154159,2016
3662,207964,2016
3663,243362,2016
3664,85840,2016
3665,81415,2016
3666,314159,2016
3667,334513,2016
3668,159292,2016
3669,300884,2016
3670,341150,2016
3671,331415,2016
3672,265486,2016
3673,271681,2016
3674,324778,2016
3675,272566,2016
3676,268141,2016
3677,238938,2016
3678,247787,2016
3679,267247,2016
3680,128318,2016
3681,264601,2016
3682,311061,2016
3683,134513,2016
3684,405309,2016
3685,154867,2016
3686,386725,2016
3687,287610,2016
3688,371681,2016
3689,336283,2016
3690,329646,2016
3691,394690,2016
3692,137168,2016
3693,252212,2016
3694,353982,2016
3695,265486,2016
3696,305309,2016
3697,193805,2016
3698,366371,2016
3699,371681,2016
3700,409734,2016
3701,262831,2016
3702,265486,2016
3703,84070,2016
3704,340707,2016
3705,268141,2016
3706,338938,2016
3707,495575,2016
3708,283185,2016
3709,212389,2016
3710,196460,2016
3711,460176,2016
3712,265486,2017
3713,247787,2017
3714,284955,2017
3715,317699,2017
3716,119469,2017
3717,292035,2017
3718,263716,2017
3719,121238,2017
3720,185840,2017
3721,105309,2017
3722,202654,2017
3723,362566,2017
3724,320353,2017
3725,74955,2017
3726,331858,2017
3727,345132,2017
3728,336283,2017
3729,564601,2017
3730,174601,2017
3731,294690,2017
3732,371681,2017
3733,362831,2017
3734,247787,2017
3735,57522,2017
3736,97345,2017
3737,109734,2017
3738,300884,2017
3739,318584,2017
3740,376106,2017
3741,296460,2017
3742,369026,2017
3743,349557,2017
3744,362831,2017
3745,362831,2017
3746,349557,2017
3747,324778,2017
3748,323008,2017
3749,269911,2017
3750,361946,2017
3751,261061,2017
3752,272566,2017
3753,180530,2017
3754,178761,2017
3755,155752,2017
3756,203539,2017
3757,132743,2017
3758,242477,2017
3759,263716,2017
3760,315929,2017
3761,256637,2017
3762,363716,2017
3763,237168,2017
3764,296460,2017
3765,228318,2017
3766,345132,2017
3767,469026,2017
3768,349557,2017
3769,176991,2017
3770,261061,2017
3771,283185,2017
3772,254867,2017
3773,414159,2017
3774,194690,2017
3775,303539,2017
3776,376106,2017
3777,451327,2017
3778,392035,2017
3779,300884,2017
3780,353982,2017
3781,376106,2017
3782,271681,2017
3783,179646,2017
3784,214159,2017
3785,101769,2017
3786,358407,2017
3787,260176,2017
3788,336283,2017
3789,141592,2017
3790,271681,2017
3791,391150,2017
3792,440707,2017
3793,338053,2017
3794,358407,2017
3795,114159,2017
3796,256637,2017
3797,357522,2017
3798,334513,2017
3799,257522,2017
3800,276991,2017
3801,285840,2017
3802,116814,2017
3803,247787,2017
3804,353982,2017
3805,108849,2017
3806,102654,2017
3807,278761,2017
3808,469026,2017
3809,194690,2017
3810,336283,2017
3811,424778,2017
3812,225663,2017
3813,234513,2017
3814,272123,2017
3815,345132,2017
3816,276991,2017
3817,146017,2017
3818,305309,2017
3819,296460,2017
3820,59292,2017
3821,55752,2017
3822,57522,2017
3823,75221,2017
3824,415929,2017
3825,432743,2017
3826,314159,2017
3827,354867,2017
3828,353982,2017
3829,278761,2017
3830,383185,2017
3831,380530,2017
3832,455752,2017
3833,298672,2017
3834,345132,2017
3835,271681,2017
3836,269026,2017
3837,232743,2017
3838,460176,2017
3839,367256,2017
3840,471504,2017
3841,358407,2017
3842,420353,2017
3843,460176,2017
3844,172566,2017
3845,181415,2017
3846,151327,2017
3847,107964,2017
3848,271681,2017
3849,251327,2017
3850,495575,2017
3851,351327,2017
3852,232743,2017
3853,143362,2017
3854,278761,2017
3855,307964,2017
3856,366371,2017
3857,262831,2017
3858,381415,2017
3859,300884,2017
3860,495575,2017
3861,464601,2017
3862,407079,2017
3863,442477,2017
3864,369911,2017
3865,477876,2017
3866,420353,2017
3867,387610,2017
3868,383185,2017
3869,380530,2017
3870,384955,2017
3871,299115,2017
3872,294690,2017
3873,287610,2017
3874,218584,2017
3875,77876,2017
3876,119469,2017
3877,274336,2017
3878,185840,2017
3879,201769,2017
3880,344690,2017
3881,314159,2017
3882,298230,2017
3883,78761,2017
3884,269911,2017
3885,172566,2017
3886,297345,2017
3887,327433,2017
3888,323008,2017
3889,309734,2017
3890,323893,2017
3891,329203,2017
3892,331858,2017
3893,266371,2017
3894,325663,2017
3895,316371,2017
3896,529203,2017
3897,566371,2017
3898,291247,2017
3899,515929,2017
3900,585840,2017
3901,442477,2017
3902,345132,2017
3903,442477,2017
3904,285840,2017
3905,388495,2017
3906,389380,2017
3907,250442,2017
3908,274336,2017
3909,125663,2017
3910,53982,2017
3911,408849,2017
3912,504424,2017
3913,314159,2017
3914,273451,2017
3915,392920,2017
3916,256637,2017
3917,297345,2017
3918,391150,2017
3919,199115,2017
3920,267699,2017
3921,331858,2017
3922,340707,2017
3923,346902,2017
3924,353097,2017
3925,270796,2017
3926,354867,2017
3927,269911,2017
3928,276106,2017
3929,318584,2017
3930,312389,2017
3931,309292,2017
3932,371681,2017
3933,274336,2017
3934,338053,2017
3935,353982,2017
3936,331858,2017
3937,238938,2017
3938,237168,2017
3939,360176,2017
3940,123008,2017
3941,157079,2017
3942,384955,2017
3943,336283,2017
3944,176106,2017
3945,266371,2017
3946,267256,2017
3947,366371,2017
3948,370796,2017
3949,371681,2017
3950,371681,2017
3951,349557,2017
3952,123893,2017
3953,336283,2017
3954,261061,2017
3955,367256,2017
3956,333628,2017
3957,243362,2017
3958,464601,2017
3959,495575,2017
3960,272566,2017
3961,282300,2017
3962,353097,2017
3963,232743,2017
3964,284955,2017
3965,221238,2017
3966,407079,2017
3967,252212,2017
3968,378761,2017
3969,409734,2017
3970,233185,2017
3971,284070,2017
3972,358407,2017
3973,362831,2017
3974,287610,2017
3975,307079,2017
3976,283185,2017
3977,307079,2017
3978,88495,2017
3979,108849,2017
3980,396017,2017
3981,484070,2017
3982,283185,2017
3983,376106,2017
3984,327433,2017
3985,392035,2017
3986,389380,2017
3987,384955,2017
3988,389380,2017
3989,384955,2017
3990,393805,2017
3991,392035,2017
3992,464601,2017
3993,300884,2017
3994,364159,2017
3995,389380,2017
3996,406194,2017
3997,413274,2017
3998,305309,2017
3999,460176,2017
4000,398230,2017
4001,393805,2017
4002,402654,2017
4003,274336,2017
4004,81858,2017
4005,241592,2017
4006,379646,2017
4007,154867,2017
4008,293805,2017
4009,420353,2017
4010,269026,2017
4011,317699,2017
4012,515044,2017
4013,269911,2017
4014,358407,2017
4015,415929,2017
4016,433628,2017
4017,216814,2017
4018,374336,2017
4019,349557,2017
4020,126548,2017
4021,82300,2017
4022,207079,2017
4023,365486,2017
4024,274336,2017
4025,325221,2017
4026,360176,2017
4027,287610,2017
4028,278761,2017
4029,163716,2017
4030,327433,2017
4031,238938,2017
4032,192035,2017
4033,323008,2017
4034,415929,2017
4035,380530,2017
4036,240707,2017
4037,327433,2017
4038,365486,2017
4039,247787,2017
4040,362831,2017
4041,351327,2017
4042,274336,2017
4043,362831,2017
4044,269911,2017
4045,362831,2017
4046,192920,2017
4047,353982,2017
4048,349557,2017
4049,241592,2017
4050,209734,2017
4051,281415,2017
4052,495575,2017
4053,207964,2017
4054,291150,2017
4055,247787,2017
4056,477876,2017
4057,292035,2017
4058,287610,2017
4059,433628,2017
4060,353982,2017
4061,526548,2017
4062,495575,2017
4063,336283,2017
4064,260176,2017
4065,522123,2017
4066,464601,2017
4067,389380,2017
4068,330088,2017
4069,384070,2017
4070,283185,2017
4071,299115,2017
4072,353982,2017
4073,339823,2017
4074,53097,2017
4075,433628,2017
4076,415929,2017
4077,460176,2017
4078,469026,2017
4079,402654,2017
4080,484070,2017
4081,290265,2017
4082,321238,2017
4083,411504,2017
4084,358407,2017
4085,371681,2017
4086,141150,2017
4087,376106,2017
4088,305309,2017
4089,237168,2017
4090,349557,2017
4091,283185,2017
4092,286283,2017
4093,290265,2017
4094,380530,2017
4095,342920,2017
4096,184513,2017
4097,407079,2017
4098,296460,2017
4099,388495,2017
4100,349557,2017
4101,278761,2017
4102,181415,2017
4103,246017,2017
4104,199115,2017
4105,211504,2017
4106,70796,2017
4107,72566,2017
4108,470796,2017
4109,305309,2017
4110,442477,2017
4111,201769,2017
4112,300884,2017
4113,265486,2017
4114,491150,2017
4115,256637,2017
4116,292035,2017
4117,557522,2017
4118,570796,2017
4119,482300,2017
4120,511504,2017
4121,298230,2017
4122,357522,2017
4123,312389,2017
